

wavelength(nm), Y
1565.78, -4.25191
1565.77, -4.26113
1565.77, -4.27047
1565.77, -4.27992
1565.77, -4.28948
1565.77, -4.29916
1565.77, -4.30896
1565.77, -4.31886
1565.77, -4.32889
1565.76, -4.33903
1565.76, -4.34928
1565.76, -4.35965
1565.76, -4.37014
1565.76, -4.38074
1565.76, -4.39146
1565.76, -4.4023
1565.76, -4.41326
1565.75, -4.42433
1565.75, -4.43552
1565.75, -4.44683
1565.75, -4.45826
1565.75, -4.46981
1565.75, -4.48147
1565.75, -4.49326
1565.75, -4.50517
1565.75, -4.51719
1565.74, -4.52934
1565.74, -4.54161
1565.74, -4.554
1565.74, -4.56651
1565.74, -4.57914
1565.74, -4.5919
1565.74, -4.60478
1565.74, -4.61778
1565.73, -4.6309
1565.73, -4.64415
1565.73, -4.65752
1565.73, -4.67102
1565.73, -4.68464
1565.73, -4.69839
1565.73, -4.71227
1565.73, -4.72627
1565.72, -4.74039
1565.72, -4.75465
1565.72, -4.76903
1565.72, -4.78354
1565.72, -4.79817
1565.72, -4.81294
1565.72, -4.82783
1565.72, -4.84286
1565.72, -4.85801
1565.71, -4.8733
1565.71, -4.88872
1565.71, -4.90426
1565.71, -4.91994
1565.71, -4.93575
1565.71, -4.9517
1565.71, -4.96778
1565.71, -4.98399
1565.7, -5.00034
1565.7, -5.01682
1565.7, -5.03344
1565.7, -5.05019
1565.7, -5.06708
1565.7, -5.0841
1565.7, -5.10127
1565.7, -5.11857
1565.69, -5.13601
1565.69, -5.15359
1565.69, -5.17131
1565.69, -5.18917
1565.69, -5.20717
1565.69, -5.22531
1565.69, -5.2436
1565.69, -5.26202
1565.69, -5.28059
1565.68, -5.29931
1565.68, -5.31817
1565.68, -5.33717
1565.68, -5.35632
1565.68, -5.37562
1565.68, -5.39506
1565.68, -5.41465
1565.68, -5.43439
1565.67, -5.45428
1565.67, -5.47432
1565.67, -5.4945
1565.67, -5.51484
1565.67, -5.53534
1565.67, -5.55598
1565.67, -5.57678
1565.67, -5.59773
1565.66, -5.61884
1565.66, -5.6401
1565.66, -5.66152
1565.66, -5.68309
1565.66, -5.70483
1565.66, -5.72672
1565.66, -5.74877
1565.66, -5.77098
1565.66, -5.79336
1565.65, -5.81589
1565.65, -5.83859
1565.65, -5.86145
1565.65, -5.88448
1565.65, -5.90767
1565.65, -5.93103
1565.65, -5.95455
1565.65, -5.97825
1565.64, -6.00211
1565.64, -6.02614
1565.64, -6.05034
1565.64, -6.07472
1565.64, -6.09927
1565.64, -6.12399
1565.64, -6.14888
1565.64, -6.17396
1565.63, -6.19921
1565.63, -6.22463
1565.63, -6.25024
1565.63, -6.27602
1565.63, -6.30199
1565.63, -6.32814
1565.63, -6.35447
1565.63, -6.38099
1565.63, -6.40769
1565.62, -6.43458
1565.62, -6.46166
1565.62, -6.48892
1565.62, -6.51638
1565.62, -6.54402
1565.62, -6.57186
1565.62, -6.5999
1565.62, -6.62813
1565.61, -6.65655
1565.61, -6.68517
1565.61, -6.71399
1565.61, -6.74302
1565.61, -6.77224
1565.61, -6.80167
1565.61, -6.8313
1565.61, -6.86113
1565.6, -6.89118
1565.6, -6.92143
1565.6, -6.95189
1565.6, -6.98256
1565.6, -7.01345
1565.6, -7.04455
1565.6, -7.07587
1565.6, -7.10741
1565.59, -7.13916
1565.59, -7.17114
1565.59, -7.20333
1565.59, -7.23576
1565.59, -7.2684
1565.59, -7.30128
1565.59, -7.33438
1565.59, -7.36772
1565.59, -7.40129
1565.58, -7.43509
1565.58, -7.46913
1565.58, -7.50341
1565.58, -7.53793
1565.58, -7.57269
1565.58, -7.60769
1565.58, -7.64294
1565.58, -7.67844
1565.57, -7.71419
1565.57, -7.75019
1565.57, -7.78645
1565.57, -7.82296
1565.57, -7.85973
1565.57, -7.89676
1565.57, -7.93406
1565.57, -7.97161
1565.56, -8.00944
1565.56, -8.04754
1565.56, -8.08591
1565.56, -8.12455
1565.56, -8.16347
1565.56, -8.20267
1565.56, -8.24215
1565.56, -8.28192
1565.56, -8.32198
1565.55, -8.36232
1565.55, -8.40296
1565.55, -8.44389
1565.55, -8.48512
1565.55, -8.52666
1565.55, -8.56849
1565.55, -8.61064
1565.55, -8.65309
1565.54, -8.69586
1565.54, -8.73894
1565.54, -8.78234
1565.54, -8.82606
1565.54, -8.87011
1565.54, -8.91449
1565.54, -8.9592
1565.54, -9.00425
1565.53, -9.04964
1565.53, -9.09537
1565.53, -9.14144
1565.53, -9.18787
1565.53, -9.23465
1565.53, -9.28179
1565.53, -9.32929
1565.53, -9.37715
1565.53, -9.42539
1565.52, -9.474
1565.52, -9.52299
1565.52, -9.57236
1565.52, -9.62211
1565.52, -9.67226
1565.52, -9.7228
1565.52, -9.77375
1565.52, -9.82509
1565.51, -9.87685
1565.51, -9.92903
1565.51, -9.98162
1565.51, -10.0346
1565.51, -10.0881
1565.51, -10.142
1565.51, -10.1963
1565.51, -10.2511
1565.5, -10.3063
1565.5, -10.362
1565.5, -10.4181
1565.5, -10.4747
1565.5, -10.5318
1565.5, -10.5894
1565.5, -10.6474
1565.5, -10.706
1565.5, -10.7651
1565.49, -10.8246
1565.49, -10.8847
1565.49, -10.9453
1565.49, -11.0064
1565.49, -11.0681
1565.49, -11.1303
1565.49, -11.1931
1565.49, -11.2564
1565.48, -11.3203
1565.48, -11.3848
1565.48, -11.4499
1565.48, -11.5156
1565.48, -11.5818
1565.48, -11.6487
1565.48, -11.7162
1565.48, -11.7843
1565.47, -11.8531
1565.47, -11.9226
1565.47, -11.9926
1565.47, -12.0634
1565.47, -12.1349
1565.47, -12.207
1565.47, -12.2799
1565.47, -12.3535
1565.47, -12.4278
1565.46, -12.5028
1565.46, -12.5787
1565.46, -12.6552
1565.46, -12.7326
1565.46, -12.8108
1565.46, -12.8898
1565.46, -12.9696
1565.46, -13.0502
1565.45, -13.1318
1565.45, -13.2142
1565.45, -13.2974
1565.45, -13.3816
1565.45, -13.4668
1565.45, -13.5528
1565.45, -13.6399
1565.45, -13.7279
1565.44, -13.8169
1565.44, -13.9069
1565.44, -13.998
1565.44, -14.0902
1565.44, -14.1834
1565.44, -14.2778
1565.44, -14.3733
1565.44, -14.47
1565.44, -14.5678
1565.43, -14.6669
1565.43, -14.7672
1565.43, -14.8688
1565.43, -14.9717
1565.43, -15.0759
1565.43, -15.1815
1565.43, -15.2885
1565.43, -15.3969
1565.42, -15.5068
1565.42, -15.6182
1565.42, -15.7311
1565.42, -15.8457
1565.42, -15.9618
1565.42, -16.0797
1565.42, -16.1992
1565.42, -16.3205
1565.41, -16.4437
1565.41, -16.5687
1565.41, -16.6956
1565.41, -16.8245
1565.41, -16.9554
1565.41, -17.0884
1565.41, -17.2236
1565.41, -17.361
1565.4, -17.5007
1565.4, -17.6428
1565.4, -17.7874
1565.4, -17.9344
1565.4, -18.0841
1565.4, -18.2365
1565.4, -18.3917
1565.4, -18.5498
1565.4, -18.7109
1565.39, -18.8751
1565.39, -19.0426
1565.39, -19.2134
1565.39, -19.3878
1565.39, -19.5657
1565.39, -19.7475
1565.39, -19.9331
1565.39, -20.1229
1565.38, -20.317
1565.38, -20.5156
1565.38, -20.7188
1565.38, -20.9269
1565.38, -21.1401
1565.38, -21.3588
1565.38, -21.583
1565.38, -21.8132
1565.37, -22.0497
1565.37, -22.2927
1565.37, -22.5426
1565.37, -22.7999
1565.37, -23.0649
1565.37, -23.3381
1565.37, -23.62
1565.37, -23.9112
1565.37, -24.2122
1565.36, -24.5237
1565.36, -24.8465
1565.36, -25.1812
1565.36, -25.5288
1565.36, -25.8902
1565.36, -26.2666
1565.36, -26.659
1565.36, -27.0687
1565.35, -27.4973
1565.35, -27.9463
1565.35, -28.4175
1565.35, -28.9129
1565.35, -29.4346
1565.35, -29.985
1565.35, -30.5665
1565.35, -31.1817
1565.34, -31.8331
1565.34, -32.5227
1565.34, -33.2516
1565.34, -34.0186
1565.34, -34.8192
1565.34, -35.6416
1565.34, -36.4632
1565.34, -37.2442
1565.34, -37.9232
1565.33, -38.4199
1565.33, -38.6547
1565.33, -38.5822
1565.33, -38.2171
1565.33, -37.6249
1565.33, -36.8894
1565.33, -36.0831
1565.33, -35.2573
1565.32, -34.4429
1565.32, -33.6568
1565.32, -32.9071
1565.32, -32.1964
1565.32, -31.5246
1565.32, -30.8902
1565.32, -30.2908
1565.32, -29.7239
1565.31, -29.1871
1565.31, -28.6778
1565.31, -28.1937
1565.31, -27.733
1565.31, -27.2935
1565.31, -26.8738
1565.31, -26.4721
1565.31, -26.0872
1565.31, -25.7178
1565.3, -25.3628
1565.3, -25.0212
1565.3, -24.692
1565.3, -24.3744
1565.3, -24.0678
1565.3, -23.7713
1565.3, -23.4844
1565.3, -23.2064
1565.29, -22.937
1565.29, -22.6755
1565.29, -22.4216
1565.29, -22.1748
1565.29, -21.9347
1565.29, -21.7011
1565.29, -21.4736
1565.29, -21.2518
1565.28, -21.0356
1565.28, -20.8247
1565.28, -20.6187
1565.28, -20.4176
1565.28, -20.221
1565.28, -20.0288
1565.28, -19.8409
1565.28, -19.6569
1565.28, -19.4768
1565.27, -19.3005
1565.27, -19.1276
1565.27, -18.9583
1565.27, -18.7922
1565.27, -18.6293
1565.27, -18.4695
1565.27, -18.3126
1565.27, -18.1586
1565.26, -18.0074
1565.26, -17.8588
1565.26, -17.7128
1565.26, -17.5693
1565.26, -17.4282
1565.26, -17.2894
1565.26, -17.153
1565.26, -17.0187
1565.25, -16.8865
1565.25, -16.7564
1565.25, -16.6283
1565.25, -16.5022
1565.25, -16.3779
1565.25, -16.2555
1565.25, -16.1349
1565.25, -16.016
1565.25, -15.8989
1565.24, -15.7833
1565.24, -15.6694
1565.24, -15.5571
1565.24, -15.4463
1565.24, -15.3369
1565.24, -15.2291
1565.24, -15.1226
1565.24, -15.0175
1565.23, -14.9138
1565.23, -14.8114
1565.23, -14.7103
1565.23, -14.6105
1565.23, -14.5118
1565.23, -14.4144
1565.23, -14.3182
1565.23, -14.2231
1565.22, -14.1291
1565.22, -14.0363
1565.22, -13.9445
1565.22, -13.8538
1565.22, -13.7641
1565.22, -13.6754
1565.22, -13.5877
1565.22, -13.501
1565.22, -13.4153
1565.21, -13.3305
1565.21, -13.2466
1565.21, -13.1636
1565.21, -13.0815
1565.21, -13.0002
1565.21, -12.9199
1565.21, -12.8403
1565.21, -12.7616
1565.2, -12.6837
1565.2, -12.6065
1565.2, -12.5302
1565.2, -12.4546
1565.2, -12.3798
1565.2, -12.3057
1565.2, -12.2323
1565.2, -12.1597
1565.19, -12.0877
1565.19, -12.0165
1565.19, -11.9459
1565.19, -11.876
1565.19, -11.8067
1565.19, -11.7381
1565.19, -11.6702
1565.19, -11.6028
1565.18, -11.5361
1565.18, -11.47
1565.18, -11.4045
1565.18, -11.3396
1565.18, -11.2753
1565.18, -11.2115
1565.18, -11.1483
1565.18, -11.0857
1565.18, -11.0236
1565.17, -10.9621
1565.17, -10.901
1565.17, -10.8406
1565.17, -10.7806
1565.17, -10.7211
1565.17, -10.6622
1565.17, -10.6038
1565.17, -10.5458
1565.16, -10.4883
1565.16, -10.4313
1565.16, -10.3748
1565.16, -10.3188
1565.16, -10.2632
1565.16, -10.2081
1565.16, -10.1534
1565.16, -10.0991
1565.15, -10.0453
1565.15, -9.99197
1565.15, -9.93903
1565.15, -9.88651
1565.15, -9.83441
1565.15, -9.78272
1565.15, -9.73144
1565.15, -9.68056
1565.15, -9.63008
1565.14, -9.58
1565.14, -9.5303
1565.14, -9.48099
1565.14, -9.43206
1565.14, -9.3835
1565.14, -9.33532
1565.14, -9.2875
1565.14, -9.24005
1565.13, -9.19295
1565.13, -9.14622
1565.13, -9.09983
1565.13, -9.0538
1565.13, -9.00811
1565.13, -8.96276
1565.13, -8.91775
1565.13, -8.87307
1565.12, -8.82872
1565.12, -8.7847
1565.12, -8.74101
1565.12, -8.69763
1565.12, -8.65458
1565.12, -8.61184
1565.12, -8.5694
1565.12, -8.52728
1565.12, -8.48547
1565.11, -8.44395
1565.11, -8.40274
1565.11, -8.36182
1565.11, -8.3212
1565.11, -8.28087
1565.11, -8.24083
1565.11, -8.20107
1565.11, -8.1616
1565.1, -8.12241
1565.1, -8.0835
1565.1, -8.04486
1565.1, -8.0065
1565.1, -7.9684
1565.1, -7.93058
1565.1, -7.89302
1565.1, -7.85573
1565.09, -7.8187
1565.09, -7.78193
1565.09, -7.74542
1565.09, -7.70916
1565.09, -7.67315
1565.09, -7.6374
1565.09, -7.6019
1565.09, -7.56664
1565.09, -7.53163
1565.08, -7.49686
1565.08, -7.46233
1565.08, -7.42804
1565.08, -7.39399
1565.08, -7.36018
1565.08, -7.3266
1565.08, -7.29325
1565.08, -7.26013
1565.07, -7.22724
1565.07, -7.19457
1565.07, -7.16213
1565.07, -7.12992
1565.07, -7.09792
1565.07, -7.06615
1565.07, -7.03459
1565.07, -7.00326
1565.06, -6.97213
1565.06, -6.94122
1565.06, -6.91053
1565.06, -6.88004
1565.06, -6.84977
1565.06, -6.8197
1565.06, -6.78984
1565.06, -6.76018
1565.06, -6.73073
1565.05, -6.70148
1565.05, -6.67243
1565.05, -6.64358
1565.05, -6.61493
1565.05, -6.58647
1565.05, -6.55821
1565.05, -6.53015
1565.05, -6.50228
1565.04, -6.4746
1565.04, -6.44711
1565.04, -6.41981
1565.04, -6.3927
1565.04, -6.36578
1565.04, -6.33904
1565.04, -6.31249
1565.04, -6.28612
1565.03, -6.25994
1565.03, -6.23393
1565.03, -6.20811
1565.03, -6.18247
1565.03, -6.157
1565.03, -6.13171
1565.03, -6.1066
1565.03, -6.08166
1565.03, -6.0569
1565.02, -6.03231
1565.02, -6.0079
1565.02, -5.98365
1565.02, -5.95958
1565.02, -5.93567
1565.02, -5.91194
1565.02, -5.88837
1565.02, -5.86497
1565.01, -5.84173
1565.01, -5.81866
1565.01, -5.79575
1565.01, -5.77301
1565.01, -5.75043
1565.01, -5.72801
1565.01, -5.70575
1565.01, -5.68365
1565, -5.66171
1565, -5.63993
1565, -5.61831
1565, -5.59684
1565, -5.57553
1565, -5.55437
1565, -5.53337
1565, -5.51252
1565, -5.49183
1564.99, -5.47129
1564.99, -5.4509
1564.99, -5.43066
1564.99, -5.41057
1564.99, -5.39063
1564.99, -5.37084
1564.99, -5.35119
1564.99, -5.3317
1564.98, -5.31235
1564.98, -5.29314
1564.98, -5.27409
1564.98, -5.25517
1564.98, -5.23641
1564.98, -5.21778
1564.98, -5.1993
1564.98, -5.18096
1564.97, -5.16276
1564.97, -5.1447
1564.97, -5.12679
1564.97, -5.10901
1564.97, -5.09138
1564.97, -5.07388
1564.97, -5.05652
1564.97, -5.0393
1564.97, -5.02222
1564.96, -5.00527
1564.96, -4.98846
1564.96, -4.97178
1564.96, -4.95524
1564.96, -4.93884
1564.96, -4.92257
1564.96, -4.90643
1564.96, -4.89042
1564.95, -4.87455
1564.95, -4.85881
1564.95, -4.8432
1564.95, -4.82773
1564.95, -4.81238
1564.95, -4.79717
1564.95, -4.78208
1564.95, -4.76712
1564.94, -4.7523
1564.94, -4.7376
1564.94, -4.72303
1564.94, -4.70858
1564.94, -4.69427
1564.94, -4.68008
1564.94, -4.66602
1564.94, -4.65208
1564.94, -4.63827
1564.93, -4.62458
1564.93, -4.61102
1564.93, -4.59758
1564.93, -4.58427
1564.93, -4.57108
1564.93, -4.55802
1564.93, -4.54508
1564.93, -4.53226
1564.92, -4.51956
1564.92, -4.50698
1564.92, -4.49453
1564.92, -4.48219
1564.92, -4.46998
1564.92, -4.45789
1564.92, -4.44592
1564.92, -4.43407
1564.91, -4.42233
1564.91, -4.41072
1564.91, -4.39922
1564.91, -4.38785
1564.91, -4.37659
1564.91, -4.36545
1564.91, -4.35443
1564.91, -4.34352
1564.9, -4.33274
1564.9, -4.32207
1564.9, -4.31151
1564.9, -4.30107
1564.9, -4.29075
1564.9, -4.28054
1564.9, -4.27045
1564.9, -4.26047
1564.9, -4.25061
1564.89, -4.24087
1564.89, -4.23123
1564.89, -4.22172
1564.89, -4.21231
1564.89, -4.20302
1564.89, -4.19384
1564.89, -4.18478
1564.89, -4.17582
1564.88, -4.16699
1564.88, -4.15826
1564.88, -4.14964
1564.88, -4.14114
1564.88, -4.13275
1564.88, -4.12447
1564.88, -4.1163
1564.88, -4.10825
1564.87, -4.1003
1564.87, -4.09246
1564.87, -4.08474
1564.87, -4.07713
1564.87, -4.06962
1564.87, -4.06223
1564.87, -4.05494
1564.87, -4.04777
1564.87, -4.0407
1564.86, -4.03374
1564.86, -4.0269
1564.86, -4.02016
1564.86, -4.01353
1564.86, -4.00701
1564.86, -4.0006
1564.86, -3.99429
1564.86, -3.98809
1564.85, -3.98201
1564.85, -3.97602
1564.85, -3.97015
1564.85, -3.96439
1564.85, -3.95873
1564.85, -3.95318
1564.85, -3.94773
1564.85, -3.94239
1564.84, -3.93716
1564.84, -3.93204
1564.84, -3.92702
1564.84, -3.92211
1564.84, -3.91731
1564.84, -3.91261
1564.84, -3.90802
1564.84, -3.90353
1564.84, -3.89915
1564.83, -3.89488
1564.83, -3.89071
1564.83, -3.88664
1564.83, -3.88268
1564.83, -3.87883
1564.83, -3.87508
1564.83, -3.87144
1564.83, -3.8679
1564.82, -3.86447
1564.82, -3.86115
1564.82, -3.85792
1564.82, -3.85481
1564.82, -3.85179
1564.82, -3.84888
1564.82, -3.84608
1564.82, -3.84338
1564.81, -3.84079
1564.81, -3.8383
1564.81, -3.83591
1564.81, -3.83363
1564.81, -3.83145
1564.81, -3.82938
1564.81, -3.82741
1564.81, -3.82554
1564.81, -3.82378
1564.8, -3.82212
1564.8, -3.82057
1564.8, -3.81912
1564.8, -3.81777
1564.8, -3.81653
1564.8, -3.81539
1564.8, -3.81436
1564.8, -3.81343
1564.79, -3.8126
1564.79, -3.81188
1564.79, -3.81126
1564.79, -3.81074
1564.79, -3.81033
1564.79, -3.81002
1564.79, -3.80982
1564.79, -3.80972
1564.78, -3.80972
1564.78, -3.80983
1564.78, -3.81004
1564.78, -3.81035
1564.78, -3.81077
1564.78, -3.81129
1564.78, -3.81191
1564.78, -3.81264
1564.78, -3.81347
1564.77, -3.81441
1564.77, -3.81545
1564.77, -3.81659
1564.77, -3.81784
1564.77, -3.81919
1564.77, -3.82064
1564.77, -3.8222
1564.77, -3.82387
1564.76, -3.82563
1564.76, -3.8275
1564.76, -3.82948
1564.76, -3.83156
1564.76, -3.83374
1564.76, -3.83603
1564.76, -3.83842
1564.76, -3.84092
1564.75, -3.84352
1564.75, -3.84623
1564.75, -3.84904
1564.75, -3.85195
1564.75, -3.85497
1564.75, -3.85809
1564.75, -3.86132
1564.75, -3.86466
1564.75, -3.8681
1564.74, -3.87164
1564.74, -3.87529
1564.74, -3.87904
1564.74, -3.8829
1564.74, -3.88687
1564.74, -3.89094
1564.74, -3.89512
1564.74, -3.8994
1564.73, -3.90379
1564.73, -3.90828
1564.73, -3.91288
1564.73, -3.91759
1564.73, -3.9224
1564.73, -3.92732
1564.73, -3.93235
1564.73, -3.93748
1564.72, -3.94272
1564.72, -3.94807
1564.72, -3.95352
1564.72, -3.95908
1564.72, -3.96475
1564.72, -3.97052
1564.72, -3.97641
1564.72, -3.9824
1564.72, -3.9885
1564.71, -3.9947
1564.71, -4.00102
1564.71, -4.00744
1564.71, -4.01398
1564.71, -4.02062
1564.71, -4.02737
1564.71, -4.03423
1564.71, -4.04119
1564.7, -4.04827
1564.7, -4.05546
1564.7, -4.06276
1564.7, -4.07016
1564.7, -4.07768
1564.7, -4.08531
1564.7, -4.09305
1564.7, -4.10089
1564.69, -4.10885
1564.69, -4.11693
1564.69, -4.12511
1564.69, -4.1334
1564.69, -4.14181
1564.69, -4.15032
1564.69, -4.15895
1564.69, -4.1677
1564.69, -4.17655
1564.68, -4.18552
1564.68, -4.1946
1564.68, -4.2038
1564.68, -4.2131
1564.68, -4.22253
1564.68, -4.23206
1564.68, -4.24171
1564.68, -4.25148
1564.67, -4.26136
1564.67, -4.27135
1564.67, -4.28146
1564.67, -4.29169
1564.67, -4.30203
1564.67, -4.31249
1564.67, -4.32307
1564.67, -4.33376
1564.66, -4.34457
1564.66, -4.35549
1564.66, -4.36654
1564.66, -4.3777
1564.66, -4.38898
1564.66, -4.40038
1564.66, -4.4119
1564.66, -4.42354
1564.66, -4.43529
1564.65, -4.44717
1564.65, -4.45917
1564.65, -4.47128
1564.65, -4.48352
1564.65, -4.49588
1564.65, -4.50836
1564.65, -4.52097
1564.65, -4.53369
1564.64, -4.54654
1564.64, -4.55951
1564.64, -4.5726
1564.64, -4.58582
1564.64, -4.59916
1564.64, -4.61263
1564.64, -4.62622
1564.64, -4.63994
1564.63, -4.65378
1564.63, -4.66775
1564.63, -4.68185
1564.63, -4.69607
1564.63, -4.71042
1564.63, -4.72489
1564.63, -4.7395
1564.63, -4.75423
1564.63, -4.7691
1564.62, -4.78409
1564.62, -4.79921
1564.62, -4.81446
1564.62, -4.82985
1564.62, -4.84536
1564.62, -4.86101
1564.62, -4.87679
1564.62, -4.8927
1564.61, -4.90875
1564.61, -4.92493
1564.61, -4.94124
1564.61, -4.95769
1564.61, -4.97427
1564.61, -4.99099
1564.61, -5.00784
1564.61, -5.02484
1564.6, -5.04197
1564.6, -5.05923
1564.6, -5.07664
1564.6, -5.09418
1564.6, -5.11187
1564.6, -5.12969
1564.6, -5.14766
1564.6, -5.16576
1564.6, -5.18401
1564.59, -5.2024
1564.59, -5.22094
1564.59, -5.23962
1564.59, -5.25844
1564.59, -5.27741
1564.59, -5.29652
1564.59, -5.31578
1564.59, -5.33518
1564.58, -5.35474
1564.58, -5.37444
1564.58, -5.39429
1564.58, -5.41429
1564.58, -5.43444
1564.58, -5.45474
1564.58, -5.4752
1564.58, -5.4958
1564.57, -5.51656
1564.57, -5.53748
1564.57, -5.55854
1564.57, -5.57977
1564.57, -5.60115
1564.57, -5.62268
1564.57, -5.64437
1564.57, -5.66623
1564.57, -5.68824
1564.56, -5.71041
1564.56, -5.73274
1564.56, -5.75524
1564.56, -5.77789
1564.56, -5.80071
1564.56, -5.8237
1564.56, -5.84685
1564.56, -5.87016
1564.55, -5.89365
1564.55, -5.9173
1564.55, -5.94112
1564.55, -5.96511
1564.55, -5.98927
1564.55, -6.0136
1564.55, -6.0381
1564.55, -6.06278
1564.54, -6.08763
1564.54, -6.11266
1564.54, -6.13786
1564.54, -6.16325
1564.54, -6.18881
1564.54, -6.21455
1564.54, -6.24047
1564.54, -6.26657
1564.53, -6.29286
1564.53, -6.31932
1564.53, -6.34598
1564.53, -6.37282
1564.53, -6.39985
1564.53, -6.42707
1564.53, -6.45447
1564.53, -6.48207
1564.53, -6.50986
1564.52, -6.53785
1564.52, -6.56603
1564.52, -6.5944
1564.52, -6.62297
1564.52, -6.65174
1564.52, -6.68071
1564.52, -6.70988
1564.52, -6.73926
1564.51, -6.76884
1564.51, -6.79862
1564.51, -6.82861
1564.51, -6.85881
1564.51, -6.88922
1564.51, -6.91984
1564.51, -6.95067
1564.51, -6.98172
1564.5, -7.01298
1564.5, -7.04446
1564.5, -7.07616
1564.5, -7.10808
1564.5, -7.14022
1564.5, -7.17258
1564.5, -7.20517
1564.5, -7.23799
1564.5, -7.27104
1564.49, -7.30431
1564.49, -7.33782
1564.49, -7.37156
1564.49, -7.40554
1564.49, -7.43976
1564.49, -7.47422
1564.49, -7.50892
1564.49, -7.54386
1564.48, -7.57904
1564.48, -7.61448
1564.48, -7.65016
1564.48, -7.6861
1564.48, -7.72229
1564.48, -7.75874
1564.48, -7.79544
1564.48, -7.8324
1564.47, -7.86963
1564.47, -7.90712
1564.47, -7.94488
1564.47, -7.9829
1564.47, -8.0212
1564.47, -8.05978
1564.47, -8.09863
1564.47, -8.13775
1564.47, -8.17716
1564.46, -8.21686
1564.46, -8.25684
1564.46, -8.29711
1564.46, -8.33767
1564.46, -8.37853
1564.46, -8.41968
1564.46, -8.46114
1564.46, -8.50289
1564.45, -8.54496
1564.45, -8.58733
1564.45, -8.63002
1564.45, -8.67302
1564.45, -8.71634
1564.45, -8.75998
1564.45, -8.80395
1564.45, -8.84824
1564.44, -8.89286
1564.44, -8.93783
1564.44, -8.98312
1564.44, -9.02876
1564.44, -9.07475
1564.44, -9.12109
1564.44, -9.16778
1564.44, -9.21482
1564.44, -9.26223
1564.43, -9.31
1564.43, -9.35814
1564.43, -9.40665
1564.43, -9.45554
1564.43, -9.50481
1564.43, -9.55447
1564.43, -9.60451
1564.43, -9.65495
1564.42, -9.70579
1564.42, -9.75704
1564.42, -9.80869
1564.42, -9.86076
1564.42, -9.91324
1564.42, -9.96615
1564.42, -10.0195
1564.42, -10.0733
1564.41, -10.1275
1564.41, -10.1821
1564.41, -10.2372
1564.41, -10.2928
1564.41, -10.3488
1564.41, -10.4053
1564.41, -10.4623
1564.41, -10.5197
1564.41, -10.5776
1564.4, -10.6361
1564.4, -10.695
1564.4, -10.7544
1564.4, -10.8144
1564.4, -10.8749
1564.4, -10.9359
1564.4, -10.9974
1564.4, -11.0595
1564.39, -11.1221
1564.39, -11.1853
1564.39, -11.249
1564.39, -11.3134
1564.39, -11.3783
1564.39, -11.4438
1564.39, -11.5099
1564.39, -11.5766
1564.38, -11.644
1564.38, -11.7119
1564.38, -11.7805
1564.38, -11.8498
1564.38, -11.9197
1564.38, -11.9903
1564.38, -12.0616
1564.38, -12.1336
1564.38, -12.2062
1564.37, -12.2796
1564.37, -12.3538
1564.37, -12.4286
1564.37, -12.5043
1564.37, -12.5806
1564.37, -12.6578
1564.37, -12.7358
1564.37, -12.8145
1564.36, -12.8941
1564.36, -12.9746
1564.36, -13.0559
1564.36, -13.138
1564.36, -13.2211
1564.36, -13.3051
1564.36, -13.3899
1564.36, -13.4758
1564.35, -13.5625
1564.35, -13.6503
1564.35, -13.7391
1564.35, -13.8288
1564.35, -13.9197
1564.35, -14.0115
1564.35, -14.1045
1564.35, -14.1986
1564.35, -14.2938
1564.34, -14.3902
1564.34, -14.4877
1564.34, -14.5865
1564.34, -14.6864
1564.34, -14.7877
1564.34, -14.8903
1564.34, -14.9941
1564.34, -15.0994
1564.33, -15.206
1564.33, -15.3141
1564.33, -15.4236
1564.33, -15.5346
1564.33, -15.6471
1564.33, -15.7613
1564.33, -15.877
1564.33, -15.9944
1564.32, -16.1135
1564.32, -16.2344
1564.32, -16.3571
1564.32, -16.4816
1564.32, -16.608
1564.32, -16.7364
1564.32, -16.8668
1564.32, -16.9993
1564.32, -17.1339
1564.31, -17.2708
1564.31, -17.4099
1564.31, -17.5514
1564.31, -17.6953
1564.31, -17.8417
1564.31, -17.9907
1564.31, -18.1424
1564.31, -18.2969
1564.3, -18.4543
1564.3, -18.6146
1564.3, -18.7781
1564.3, -18.9447
1564.3, -19.1147
1564.3, -19.2881
1564.3, -19.4652
1564.3, -19.646
1564.29, -19.8307
1564.29, -20.0194
1564.29, -20.2124
1564.29, -20.4098
1564.29, -20.6119
1564.29, -20.8188
1564.29, -21.0308
1564.29, -21.2481
1564.29, -21.4709
1564.28, -21.6997
1564.28, -21.9346
1564.28, -22.176
1564.28, -22.4242
1564.28, -22.6797
1564.28, -22.9428
1564.28, -23.214
1564.28, -23.4939
1564.27, -23.7828
1564.27, -24.0815
1564.27, -24.3905
1564.27, -24.7106
1564.27, -25.0425
1564.27, -25.3871
